Marca temporal,Cuál es tu nivel de estudios,Qué ingeniería estudias/estudiaste,En qué universidad cursas/cursaste tu carrera de grado,Género,Trabajás en el rubro de la ingeniería que estudias/estudiaste,Tenés más de un trabajo,Cuál es tu situación particular de contratación,Es tu primer trabajo en el rubro,Tu empleador te paga el monotributo,Tu empleador respeta alguno de los siguientes derechos laborales,Cuántas horas trabajás por semana aproximadamente,Cuántos años de experiencia tenés en el rol (o en el rubro pero que sumen para tu rol),Tenés otras personas a cargo,Hacés home office,"Te dan alguno de estos ""beneficios""",Estás enmarcado/a en algún convenio,Te parece que la remuneración que recibís por tu trabajo es acorde a las horas que trabajás y las tareas que realizás,Cómo definís cuánto cobrás tus trabajos,Si podés definirlo: en promedio cuál es tu honorario por hora,Si querés dejanos algún comentario,Edad,¿tenés otros estudios relacionados con tu carrera,Ubicación de tu trabajo,Empleador,Remuneración mensual,Sector,Rol o área
2024-10-28 20:01:07.513,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Civil/Construcciones,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,40.0,6 a 10 años de experiencia,No,3 o 4 días por semana,"Notebook, Flexibilidad horaria",No,No,,,,38.0,,,Constructora Nacional Grande,950000.0,Industria energética,Asistente técnico de documentación o proyectos
2024-10-28 20:23:53.661,Graduado/a,Civil/Construcciones,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,1 o 2 años de experiencia,No,1 o 2 días por semana,"Notebook, Celular, Bonos por objetivos, Comedor/vianda/plus por comida, Capacitaciones",No,No,,,,25.0,,,Holding,900000.0,Infraestructura aeroportuaria,"Asistente técnico de documentación o proyectos, Planificación o gestión de proyectos"
2024-10-29 10:33:06.481,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Industrial,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,20.0,1 o 2 años de experiencia,No,No,"Día libre de cumpleaños, Indumentaria, Flexibilidad horaria",No,No,,,,26.0,Tecnicatura,,Empresa Multinacional,480000.0,Automotriz,Producción
2024-10-29 10:51:44.061,Estudiante (mayoritariamente 1er a 3er Nivel),Electrónica,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,20.0,No tengo experiencia o tengo menos de un año de experiencia,No,"Sí, casi siempre o siempre",Capacitaciones,No,Sí,,,,20.0,Tecnicatura,,Empresa Nacional PyME,230000.0,implementaciones,
2024-10-29 11:32:08.474,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Eléctrica,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,8.0,3 a 5 años de experiencia,No,No,"Día libre de cumpleaños, Flexibilidad horaria",No,Sí,,,,32.0,,,Estado,1680000.0,Ferroviario,Proyectista
2024-10-29 19:49:28.928,Estudiante (mayoritariamente 1er a 3er Nivel),Civil/Construcciones,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,1 o 2 años de experiencia,No,No,"Notebook, Celular, Comedor/vianda/plus por comida, Indumentaria",UOCRA,Sí,,,,26.0,Tecnicatura,,Constructora Nacional Grande,900000.0,"Desarrollos inmobiliarios: vivienda privada u oficinas, Industria energética, Industrias en general, no energética","Proyectista estructural/Calculista, Dibujante, Jefe/a de obra o de sector"
2024-10-29 21:52:06.406,Estudiante cursada finalizada (sólo adeudo finales),Civil/Construcciones,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,45.0,3 a 5 años de experiencia,De 4 a 10,No,"Celular, Bonos por objetivos, Comedor/vianda/plus por comida, Indumentaria",No,No,,,,28.0,,,Constructora Nacional PyME,1200000.0,Infraestructura vial o ferroviaria,Planificación o gestión de proyectos
2024-10-29 23:44:45.819,Graduado/a,Civil/Construcciones,UNDEF,Mujer,Empleado,No,Relación de dependencia registrada,No,,,45.0,1 o 2 años de experiencia,No,No,"Notebook, Día libre de cumpleaños, Capacitaciones",No,No,,,,29.0,,,Constructora Extranjera,930000.0,Desarrollos inmobiliarios: vivienda privada u oficinas,"Analista de economía de obra, Planificación o gestión de proyectos"
2024-10-30 08:44:06.435,Graduado/a,Civil/Construcciones,UNCuyo,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,3 a 5 años de experiencia,No,3 o 4 días por semana,"Notebook, Día libre de cumpleaños, Bonos por objetivos, Comedor/vianda/plus por comida, Viáticos, Capacitaciones, Indumentaria, Flexibilidad horaria",No,No,,,,30.0,Cursos/Capacitaciones,,Constructora Nacional Grande,1252092.0,Industria energética,"Proyectista estructural/Calculista, Proyectista vial, Proyectista de infraestructura hidráulica, Dibujante, Computista o presupuestista"
2024-10-30 20:09:37.948,Graduado/a,Hidráulica ,UNLP,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,54.0,1 o 2 años de experiencia,No,No,No,No,No,,,"Trabajo en modalidad de roster 21x7 en rio santa cruz. Tengo otros trabajos en remoto , el sueldo del trabajo que trate en la encuesta es muy bajo para la actividad",29.0,Cursos/Capacitaciones,,Empresa Nacional PyME,1014000.0,Ingenieria inspección ,Ingeniero/a de obra
2024-10-31 09:58:19.189,Graduado/a,Civil/Construcciones,UNCuyo,Mujer,Empleado,No,Relación de dependencia registrada,No,,,40.0,1 o 2 años de experiencia,No,1 o 2 días por semana,"Notebook, Capacitaciones, Flexibilidad horaria",No,No,,,,27.0,Cursos/Capacitaciones,,Consultora Nacional Grande,878000.0,"Industrias en general, no energética","Proyectista estructural/Calculista, Proyectista de infraestructura hidráulica"
2024-10-31 13:25:26.080,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,30.0,3 a 5 años de experiencia,No,"Sí, casi siempre o siempre","Notebook, Día libre de cumpleaños, Bonos por objetivos, Capacitaciones, Flexibilidad horaria",No,Sí,,,,24.0,Cursos/Capacitaciones,,Empresa Nacional PyME,645000.0,"Ciberseguridad, Infraestructura tecnológica",Soporte IT
2024-10-31 13:34:53.781,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Textil,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,35.0,6 a 10 años de experiencia,Más de 10,1 o 2 días por semana,"Capacitaciones, Indumentaria, Flexibilidad horaria, ",No,Sí,,,,41.0,Licenciatura,,Estado,1400000.0,Indumentaria fuerzas de seguridad,Compras/Comercial
2024-10-31 13:35:40.364,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Textil,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,45.0,Más de 10 años de experiencia,Más de 10,No,"Comedor/vianda/plus por comida, Vacaciones adicionales, Obra social paga ",No,No,,,,38.0,Cursos/Capacitaciones,,Empresa Nacional PyME,1500000.0,Textil,Analista
2024-10-31 13:37:00.882,Graduado/a posgrado en curso,Química,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,3 a 5 años de experiencia,No,3 o 4 días por semana,"Notebook, Día libre de cumpleaños, Comedor/vianda/plus por comida, Viáticos, Capacitaciones, Indumentaria, Flexibilidad horaria",No,Sí,,,,28.0,Cursos/Capacitaciones,,Empresa Nacional PyME,2100000.0,Energética,Ingenierx de procesos
2024-10-31 13:38:52.257,Graduado/a posgrado finalizado,Mecánica,UTN,Hombre,Freelance,No,,,,,30.0,Más de 10 años de experiencia,Más de 10,,,,,Cobro por trabajo finalizado,25000.0,,45.0,Tecnicatura,,,2500000.0,,"Diseño/Proyecto, Producción, Montaje, Operaciones, Logística"
2024-10-31 13:47:13.502,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Textil,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,20.0,1 o 2 años de experiencia,No,No,Comedor/vianda/plus por comida,SETIA,Sí,,,,28.0,Cursos/Capacitaciones,,Empresa Nacional Grande,500000.0,Industria textil ,Analista jr
2024-10-31 13:55:29.866,Graduado/a,Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,6 a 10 años de experiencia,De 4 a 10,3 o 4 días por semana,"Notebook, Celular, Día libre de cumpleaños, Bonos por objetivos, Comedor/vianda/plus por comida, Capacitaciones, Vacaciones adicionales",No,Sí,,,,36.0,,,Empresa Nacional Grande,4000000.0,Desarrollo web/aplicaciones,Desarrollador/programador
2024-10-31 13:59:58.971,Graduado/a,Textil,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,45.0,3 a 5 años de experiencia,No,No,"Notebook, Capacitaciones",No,Sí,,,,27.0,Cursos/Capacitaciones,,Empresa Multinacional,2268000.0,Metalúrgica ,Planificación 
2024-10-31 14:04:10.604,Graduado/a,Textil,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,40.0,Más de 10 años de experiencia,De 4 a 10,No,"Comedor/vianda/plus por comida, Indumentaria, Flexibilidad horaria",No,Sí,,,Faltan roles gerenciales en la pregunta de que rol cumplís y también la opción de tengo una empresa en la pregunta de los empleados o freelance,38.0,,,Empresa Nacional PyME,2000000.0,Textil indumentaria ,Gerente
2024-10-31 14:15:00.697,Estudiante cursada finalizada (sólo adeudo finales),Sistemas/Informática,UTN,Hombre,Empleado,No,Informal,No,,bono,30.0,3 a 5 años de experiencia,No,"Sí, casi siempre o siempre",Flexibilidad horaria,No,Sí,,,,25.0,,,Empresa Extranjera,4500000.0,"Desarrollo web/aplicaciones, Big data, Base de datos",Desarrollador/programador
2024-10-31 14:21:20.744,Graduado/a,Textil,UTN,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,40.0,3 a 5 años de experiencia,No,1 o 2 días por semana,Notebook,No,No,,,,27.0,Cursos/Capacitaciones,,Empresa Nacional Grande,1000100.0,Industria textil ,Producción
2024-10-31 14:23:15.741,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Industrial,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,3 a 5 años de experiencia,No,3 o 4 días por semana,"Notebook, Día libre de cumpleaños, Bonos por objetivos, Semana out (23-12 al 31-12), work from anywhre",APA,No,,,,27.0,,,Empresa Multinacional,1250000.0,Fintech,Marketing
2024-10-31 14:25:25.944,Graduado/a,Textil,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,45.0,6 a 10 años de experiencia,No,1 o 2 días por semana,"Notebook, Celular, Día libre de cumpleaños",No,No,,,,34.0,Cursos/Capacitaciones,,Empresa Multinacional,1700000.0,textil,Producción
2024-10-31 14:37:56.348,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Electrónica,UTN,Mujer,Empleado,No,Relación de dependencia registrada,No,,,20.0,No tengo experiencia o tengo menos de un año de experiencia,No,1 o 2 días por semana,"Notebook, Bonos por objetivos, Comedor/vianda/plus por comida, Indumentaria, Vacaciones adicionales, Flexibilidad horaria",No,Sí,,,,26.0,Cursos/Capacitaciones,,Empresa Multinacional,700000.0,Automatización,
2024-10-31 14:46:38.668,Estudiante (mayoritariamente 1er a 3er Nivel),Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,3 a 5 años de experiencia,De 1 a 3,"Sí, casi siempre o siempre","Notebook, Vacaciones adicionales, Flexibilidad horaria",No,Sí,,,,25.0,,,Empresa Nacional PyME,3019412.0,"Desarrollo web/aplicaciones, Infraestructura de servicios, Inteligencia artificial, Base de datos",Ingeniero de software
2024-10-31 15:23:23.041,Graduado/a,Electromecanica,UTN,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,48.0,Más de 10 años de experiencia,De 4 a 10,No,"Notebook, Día libre de cumpleaños, Viáticos",No,No,,,,44.0,,,Empresa Nacional PyME,1250000.0,Rubro alimenticio,Ingeniero/a de fábrica
2024-10-31 15:25:29.094,Graduado/a,Industrial,Unmdp,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,44.0,Más de 10 años de experiencia,De 1 a 3,1 o 2 días por semana,"Notebook, Celular, Día libre de cumpleaños, Indumentaria",No,No,,,,36.0,Cursos/Capacitaciones,,Empresa Nacional PyME,2250000.0,Metalúrgica,Calidad
2024-10-31 15:33:05.389,Graduado/a,Licenciado Higiene y Seguridad,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,44.0,Más de 10 años de experiencia,De 1 a 3,No,"Celular, Día libre de cumpleaños, Indumentaria, premio anual por excedentes de cooperativa",Comercio,,,,,39.0,Tecnicatura,,Cooperativa,1600000.0,Agroindustria,Empleado comercio
2024-10-31 15:43:51.643,Graduado/a posgrado en curso,Electromecánica,UTN,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,50.0,6 a 10 años de experiencia,Más de 10,No,"Notebook, Viáticos, Capacitaciones",No,No,,,,39.0,Cursos/Capacitaciones,,Estado,1200000.0,Educación,Docente
2024-10-31 15:45:47.327,Graduado/a,ELECTROMECANICA,UTN,Hombre,Empleado,Sí,Relación de dependencia registrada,No,,,45.0,6 a 10 años de experiencia,De 1 a 3,No,"No, Indumentaria, Flexibilidad horaria",No,No,,,,40.0,Cursos/Capacitaciones,,Empresa Nacional PyME,1400000.0,INDUSTRIA DE FABRICACION DE TABLEROS,Proyectista
2024-10-31 15:46:10.153,Graduado/a posgrado en curso,Electromecánica,UTN,Hombre,Freelance,Sí,,,,,20.0,Más de 10 años de experiencia,De 1 a 3,,,,,Cobro por trabajo finalizado,20000.0,,39.0,Cursos/Capacitaciones,,,600000.0,,Proyectista
2024-10-31 15:54:00.255,Estudiante (mayoritariamente 1er a 3er Nivel),Industrial,UNC,Hombre,Empleado,Sí,Relación de dependencia registrada,Sí,,,48.0,Más de 10 años de experiencia,De 1 a 3,No,"Viáticos, Capacitaciones, Indumentaria, Vacaciones adicionales",Estatal,No,,,,35.0,Cursos/Capacitaciones,,Estado,1100000.0,Defensa,Calidad
2024-10-31 16:20:23.525,Graduado/a posgrado en curso,Electromecánica,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,40.0,3 a 5 años de experiencia,No,No,"Notebook, Celular, Día libre de cumpleaños, Bonos por objetivos, Comedor/vianda/plus por comida, Viáticos, Capacitaciones, Indumentaria, Vacaciones adicionales, Flexibilidad horaria",No,No,,,,30.0,Cursos/Capacitaciones,,Empresa Nacional Grande,1900000.0,Hidrocarburos ,Operación 
2024-10-31 16:22:05.288,Estudiante (mayoritariamente 1er a 3er Nivel),Ing. Metalúrgica ,UNAHUR,Hombre,Freelance,No,,,,,40.0,Más de 10 años de experiencia,No,,,,,Cobro por trabajo finalizado,,,38.0,Tecnicatura,,,3000000.0,,"Técnica, administración documentación "
2024-10-31 16:40:29.436,Graduado/a posgrado finalizado,Mecánica,UTN,Hombre,Freelance,Sí,,,,,70.0,6 a 10 años de experiencia,Más de 10,,,,,"Cobro por hora de trabajo, Cobro por trabajo finalizado",155000.0,"En español no existe la palabra preparadxs, corregir la redacción de la encuesta  ",33.0,"Licenciatura, Cursos/Capacitaciones",,,4000000.0,,"Mantenimiento, Producción, Peritaje, Calidad"
2024-10-31 17:44:19.897,Graduado/a,Mecánica,UTN,Hombre,Empleado,Sí,Relación de dependencia registrada,Sí,,,44.0,Más de 10 años de experiencia,De 4 a 10,No,"Capacitaciones, Indumentaria, Flexibilidad horaria",No,No,,,,43.0,Cursos/Capacitaciones,,Empresa Nacional PyME,1750000.0,Diseño/Proyecto,Jefe/a
2024-10-31 17:56:59.071,Estudiante (mayoritariamente 1er a 3er Nivel),Textil,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,50.0,Más de 10 años de experiencia,De 4 a 10,No,"Notebook, Celular, Bonos por objetivos, Comedor/vianda/plus por comida, Capacitaciones, Indumentaria, Vacaciones adicionales, Flexibilidad horaria",No,Sí,,,,37.0,Tecnicatura,,Empresa Nacional Grande,1600000.0,Industria textil,Investigador/a
2024-10-31 18:17:40.173,Graduado/a,Naval,UTN,Hombre,Freelance,Sí,,,,,30.0,Más de 10 años de experiencia,No,,,,,Cobro por trabajo finalizado,,,38.0,"Licenciatura, Tecnicatura, Cursos/Capacitaciones",,,8000000.0,,Supervisión/Dirección de obra
2024-10-31 18:48:48.992,Estudiante (mayoritariamente 1er a 3er Nivel),Sistemas/Informática,UTN,Mujer,Empleado,No,Monotributista,Sí,"No. Lo pago yo, lo descuento de mi sueldo.","Vacaciones pagas, Días de vacaciones según antigüedad, Días de estudio pagos, Días por enfermedad pagos",20.0,3 a 5 años de experiencia,No,"Sí, casi siempre o siempre","Capacitaciones, Flexibilidad horaria",No,Sí,,,,21.0,Cursos/Capacitaciones,,Empresa Nacional PyME,600000.0,"Desarrollo web/aplicaciones, Infraestructura de servicios",Desarrollador/programador
2024-10-31 19:11:59.042,Estudiante (mayoritariamente 1er a 3er Nivel),Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,35.0,No tengo experiencia o tengo menos de un año de experiencia,No,No,"Día libre de cumpleaños, Comedor/vianda/plus por comida, Capacitaciones, Indumentaria",No,Sí,,,,23.0,Cursos/Capacitaciones,,Estado,800000.0,Desarrollo web/aplicaciones,Desarrollador/programador
2024-10-31 20:13:37.935,Graduado/a posgrado en curso,Eléctrica,UBA,Mujer,Empleado,Sí,Relación de dependencia registrada,No,,,45.0,Más de 10 años de experiencia,De 1 a 3,1 o 2 días por semana,"Notebook, Día libre de cumpleaños, Bonos por objetivos, Comedor/vianda/plus por comida, Capacitaciones, Indumentaria, Flexibilidad horaria",No,No,,,,38.0,Cursos/Capacitaciones,,Empresa Nacional Grande,2600000.0,Energía - generación,Proyectista
2024-10-31 22:26:42.626,Graduado/a posgrado finalizado,Eléctrica,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,40.0,6 a 10 años de experiencia,No,No,"Notebook, Celular, Bonos por objetivos, Capacitaciones",No,No,,,,34.0,Cursos/Capacitaciones,,Empresa Nacional Grande,1300000.0,Energía - distribución,Ingeniero/a de obra
2024-11-01 11:46:21.599,Estudiante cursada finalizada (sólo adeudo finales),Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,40.0,6 a 10 años de experiencia,Más de 10,"Sí, casi siempre o siempre","Notebook, Capacitaciones, Indumentaria, Vacaciones adicionales, Flexibilidad horaria",No,Sí,,,,30.0,"Tecnicatura, Cursos/Capacitaciones",,Empresa Nacional PyME,4000000.0,"Big data, Base de datos, Modelo de análisis",Líder de proyecto/Project Manager
2024-11-01 11:48:38.769,Estudiante (mayoritariamente 1er a 3er Nivel),Sistemas/Informática,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,60.0,3 a 5 años de experiencia,No,1 o 2 días por semana,"Notebook, Día libre de cumpleaños, Comedor/vianda/plus por comida, Capacitaciones, Flexibilidad horaria, Medicamentos gratis",No,No,,,,38.0,Cursos/Capacitaciones,,Empresa Nacional Grande,1800000.0,"Desarrollo web/aplicaciones, Infraestructura de servicios, Infraestructura tecnológica, Base de datos",DevOps
2024-11-01 15:42:10.559,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Mecánica,UTN,Hombre,Empleado,No,Relación de dependencia registrada,Sí,,,45.0,1 o 2 años de experiencia,No,3 o 4 días por semana,"Notebook, Día libre de cumpleaños, Comedor/vianda/plus por comida, Capacitaciones, Flexibilidad horaria",No,No,,,,28.0,"Tecnicatura, Cursos/Capacitaciones",,Empresa Multinacional,2700000.0,"Diseño/Proyecto, Calidad, Operaciones, Logística",Personal calificado
2024-11-01 20:01:15.055,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Civil/Construcciones,UTN,Hombre,Empleado,No,Monotributista,No,Si,"Vacaciones pagas, Días de vacaciones según antigüedad, Aguinaldo",45.0,3 a 5 años de experiencia,No,No,"Notebook, Indumentaria",No,No,,,"Muy buena encuesta, deberian juntarla con la otra que estuvo dando vueltas así se llega a mas gente",30.0,Cursos/Capacitaciones,,Constructora Nacional PyME,1100000.0,"Desarrollos inmobiliarios: vivienda privada u oficinas, Industrias en general, no energética","Jefe/a de obra o de sector, Administrativo/a de obra, Inspección de obra, Planificación o gestión de proyectos"
2024-11-02 07:59:34.610,Estudiante avanzado (mayoritariamente 4to a 6to Nivel),Civil/Construcciones,UTN,Hombre,Empleado,No,Relación de dependencia registrada,No,,,45.0,3 a 5 años de experiencia,No,1 o 2 días por semana,"Notebook, Bonos por objetivos, Capacitaciones, Flexibilidad horaria",Comercio,No,,,,26.0,Cursos/Capacitaciones,,Consultora Extranjera,1500000.0,"Desarrollos inmobiliarios: vivienda privada u oficinas, Proyectos sociales: vivienda social, urbanización, Industria energética, Industrias en general, no energética, Infraestructura de servicios, Infraestructura vial o ferroviaria, Infraestructura aeroportuaria, Infraestructura portuaria",Asistente técnico de documentación o proyectos
